STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor
1580,2024-09-28T00:00:00Z,10,10.7,3.1,9,0.2,6,7.1,0,3.9,10.1,1006.2,11.7,74,16.3,6.4,4.4,eor
1580,2024-09-29T00:00:00Z,10,6.7,2,9,0.1,6,5.3,0,4.5,9.1,1013,9.9,76,14.4,4.6,2.7,eor
1580,2024-09-30T00:00:00Z,10,6.1,1.9,9,5.9,6,0,0,7.7,12,1001.8,11.3,88,14.3,8,4.8,eor
1580,2024-10-01T00:00:00Z,10,12,2.3,9,0.1,6,0.9,0,6,12.3,996.6,13.1,82,17,8.2,6,eor
1580,2024-10-02T00:00:00Z,10,6.8,1.4,9,0,6,6.5,0,6.2,11.6,996.6,12.7,80,18.4,8,5.6,eor
1580,2024-10-03T00:00:00Z,10,10.6,2.6,9,0.1,6,0.1,0,7.9,10,1002.9,11.6,73,13.8,10,8.7,eor
1580,2024-10-04T00:00:00Z,10,8.6,2.1,9,0.1,6,0.7,0,7.4,10.4,1005.9,11.8,75,14.5,9.6,7.6,eor
1580,2024-10-05T00:00:00Z,10,5.7,1.8,9,0,0,10,0,2,9.6,1004.8,10.7,75,16.5,6.2,3.3,eor
1580,2024-10-06T00:00:00Z,10,7.5,2.2,9,1.6,6,0.4,0,6.4,10.1,997,9.9,83,14.4,5.4,2.5,eor
1580,2024-10-07T00:00:00Z,10,4.6,1.4,9,7.8,6,0.3,0,7.6,15.2,992.2,14.3,92,17.3,11.3,10.7,eor
1580,2024-10-08T00:00:00Z,10,5.8,1.3,9,1.4,6,0,0,7.5,16.2,989.6,15.4,92,17.1,12.3,10.3,eor
1580,2024-10-09T00:00:00Z,10,6.8,2,9,20.8,6,0.1,0,7.5,14.5,981.1,13.8,92,15.3,11.9,9.6,eor
1580,2024-10-10T00:00:00Z,10,13.9,3.2,9,7.4,6,2.2,0,7.6,13.5,985.5,14.1,84,17.1,10.5,9.9,eor
1580,2024-10-11T00:00:00Z,10,9.7,2.2,9,0,6,5.5,0,3,9.4,1003,9.5,80,14.1,4.7,2.8,eor
1580,2024-10-12T00:00:00Z,10,6.2,1.4,9,5.3,6,0.6,0,7.2,10,1000.4,8.5,89,12.4,3.6,1.7,eor
1580,2024-10-13T00:00:00Z,10,11,3.4,9,0,0,5.5,0,7.7,9.3,1003.3,10.7,73,13.9,6.6,5.1,eor
1580,2024-10-14T00:00:00Z,10,6.7,1.3,9,2.3,6,0.2,0,7.6,9.7,1005.4,8.3,88,11.3,5.1,3.5,eor
1580,2024-10-15T00:00:00Z,10,9.8,2.4,9,0,6,0,0,7.9,11.2,1007.3,10.3,89,12.3,8,6.7,eor
1580,2024-10-16T00:00:00Z,10,7.9,2.2,9,0.1,6,4,0,6.9,12.8,1002,13.5,83,16.1,11.5,9.1,eor
1580,2024-10-17T00:00:00Z,10,5.3,1.5,9,0,0,0.3,0,7.9,14.4,1001.3,14.2,89,17.9,11.5,10.3,eor
1580,2024-10-18T00:00:00Z,10,4.1,1.1,9,0.5,6,0,0,7.9,14.2,1000.9,13.7,90,15.9,11.6,10.4,eor
1580,2024-10-19T00:00:00Z,10,6.6,1.6,9,0,6,0.6,0,6.7,14.6,1004.3,14.5,88,17.5,10.5,8.6,eor
1580,2024-10-20T00:00:00Z,10,5.2,1.3,9,0,6,0,0,7.5,13.5,1009.2,12.1,95,14.5,9.5,7.8,eor
1580,2024-10-21T00:00:00Z,10,4.7,1.2,9,0.2,6,8.8,0,4.8,15.2,1010.9,16.1,83,21.7,11.6,9.7,eor
1580,2024-10-22T00:00:00Z,10,14,2.5,9,0,0,6.1,0,5.9,12.1,1015.3,13,81,17,7.5,4.9,eor
1580,2024-10-23T00:00:00Z,10,4.9,1.3,9,0,0,8,0,0.6,9.9,1020.8,9.6,84,16.2,4.8,2.9,eor
1580,2024-10-24T00:00:00Z,10,4.5,1.4,9,0,6,0,0,7.5,11.6,1013.1,11.3,86,13.6,7.5,7.3,eor
1580,2024-10-25T00:00:00Z,10,5.7,1.4,9,0,0,4.8,0,6.5,13,1007.5,13.1,87,18.9,9.3,6.9,eor
1580,2024-10-26T00:00:00Z,10,6.2,1.4,9,0,0,1.4,0,6.4,12,1005.6,11.1,91,15.1,8.7,6.6,eor
1580,2024-10-27T00:00:00Z,10,3.2,0.9,9,0.1,4,2.5,0,5,13.1,1008.8,12.7,89,17.7,9.3,7,eor
1580,2024-10-28T00:00:00Z,10,2.9,0.9,9,0.1,4,0,0,7.7,13.2,1012.8,11.3,98,13.1,9.5,8,eor
1580,2024-10-29T00:00:00Z,10,3.6,1.1,9,0,0,3.3,0,5.1,12.3,1013,11.7,90,17.2,8.2,6.1,eor
1580,2024-10-30T00:00:00Z,10,4.7,0.9,9,0,6,0.2,0,6.6,12.2,1014.6,10.9,93,15,7,5.1,eor
1580,2024-10-31T00:00:00Z,10,5.7,1.5,9,0,6,0,0,7.7,11.9,1014.8,11,90,11.8,9.9,8.5,eor
1580,2024-11-01T00:00:00Z,10,5.9,1.4,9,0,6,0,0,7.8,10.5,1012.4,10.3,84,11.6,9.6,8.8,eor
1580,2024-11-02T00:00:00Z,10,5.3,1.1,9,0,6,0,0,8,11.1,1016.4,11.4,82,12.9,9.6,8.2,eor
1580,2024-11-03T00:00:00Z,10,6.2,2,9,0,0,6.2,0,3.5,9.2,1016.8,9,81,13.2,4,1.8,eor
1580,2024-11-04T00:00:00Z,10,6,1.1,9,0,0,2.1,0,5.2,8.2,1015.2,4.9,95,8.5,1.9,0.5,eor
1580,2024-11-05T00:00:00Z,10,3.7,1.2,9,0,6,0,0,7.6,8.3,1012.7,4.6,97,6.5,1.7,2.3,eor
1580,2024-11-06T00:00:00Z,10,4.1,1.3,9,0,0,0,0,8,8.9,1017.1,6.6,92,7.8,5.6,5.4,eor
1580,2024-11-07T00:00:00Z,10,5.8,2,9,0,0,0,0,8,7.8,1019.2,6.2,82,6.7,5.5,5.5,eor
1580,2024-11-08T00:00:00Z,10,5.4,2,9,0,6,0,0,8,8.2,1014.7,6.2,86,7.3,5.4,5.4,eor
1580,2024-11-09T00:00:00Z,10,5.1,1.9,9,0,6,0,0,7.9,9.1,1013.2,7.4,88,8.4,6.5,6.4,eor
1580,2024-11-10T00:00:00Z,10,4.2,1.1,9,0.1,6,0,0,8,9,1015.3,6,96,7,5.1,5.2,eor
1580,2024-11-11T00:00:00Z,10,2.9,0.9,9,3.4,6,0.2,0,7.4,9.2,1015.2,6.1,97,7.9,5.1,3.2,eor
1580,2024-11-12T00:00:00Z,10,6.4,1.6,9,0,0,0,0,7.6,9,1015.6,7.8,85,9.8,5.4,3.3,eor
1580,2024-11-13T00:00:00Z,10,5.6,1.5,9,4.4,6,0,0,7.9,7.9,1017.6,6.5,82,8.2,5.1,4.4,eor
1580,2024-11-14T00:00:00Z,10,4.4,1.4,9,0.3,6,0,0,7.9,9.8,1014.3,8.1,91,10.8,5.7,5.8,eor
1580,2024-11-15T00:00:00Z,10,4.1,1.4,9,0,0,0,0,8,9,1013.7,8.3,82,9.8,7.2,6.4,eor
1580,2024-11-16T00:00:00Z,10,9.1,2.2,9,0,0,0,0,8,6.9,1007.4,6.5,71,7.5,5.4,5,eor
1580,2024-11-17T00:00:00Z,10,10,3.6,9,2.4,6,0,0,7.5,7.5,1000.6,6,80,7.7,3.4,1.2,eor
1580,2024-11-18T00:00:00Z,10,10.1,2,9,8.4,6,0,0,7.6,8.6,997.9,6.8,87,8.1,5.5,4.6,eor
1580,2024-11-19T00:00:00Z,10,12.9,3.7,9,8.8,6,0,0,7.5,9.6,984.2,8,88,11.9,3.4,2.6,eor
1580,2024-11-20T00:00:00Z,10,14.6,4.1,9,0.1,8,2.2,0,5.3,5.6,989.3,3.5,71,5.4,1.3,-1.1,eor
1580,2024-11-21T00:00:00Z,10,9.6,3.1,9,0,0,0.5,0,7.9,5.1,986.9,1.7,74,3.5,-1.8,-5,eor
1580,2024-11-22T00:00:00Z,10,14.1,4.2,9,0,8,1.7,0,4.5,5.1,993,1.8,73,4.1,-2,-5.1,eor
1580,2024-11-23T00:00:00Z,10,9,2.7,9,0,6,0.9,0,7.1,6,1006.1,4.1,74,6.6,1.3,-0.9,eor
1580,2024-11-24T00:00:00Z,10,13.8,3.4,9,0,6,1.7,0,7.9,9.6,1001.8,12.9,64,17.7,6.3,4.9,eor
1580,2024-11-25T00:00:00Z,10,11.5,2.8,9,3.3,6,1.7,0,7.8,10.3,997.1,13,69,18.1,10.5,7.7,eor
1580,2024-11-26T00:00:00Z,10,8.4,1.6,9,2.1,6,1.2,0,5.5,9.6,1006.4,8.2,88,11.5,3,0.9,eor
1580,2024-11-27T00:00:00Z,10,12.2,1.9,9,1.3,6,0.3,0,7.7,9.6,1005.6,7.8,90,11.8,2.9,1.3,eor
1580,2024-11-28T00:00:00Z,10,11.5,4,9,0.1,6,5.1,0,5.3,7.3,1011.2,7.5,70,10.1,2.9,0.2,eor
1580,2024-11-29T00:00:00Z,10,5.3,1.6,9,0,0,4.3,0,2.2,6.5,1019.3,3.2,85,7.7,-0.2,-2.5,eor
1580,2024-11-30T00:00:00Z,10,4.8,1.3,9,0,0,7.9,0,6.4,5.7,1017.4,1.5,85,6,-1.9,-4.9,eor
1580,2024-12-01T00:00:00Z,10,4.6,1.4,9,0,6,0,0,6.9,5.6,1012.5,-0.9,97,0.7,-3,-5.9,eor
1580,2024-12-02T00:00:00Z,10,3.3,1.1,9,0.8,6,0,0,7.8,6.9,1005.1,2.1,97,3.7,0.7,0.6,eor
1580,2024-12-03T00:00:00Z,10,9.3,1.8,9,0.2,6,1.3,0,6.8,7.3,1005.8,4.4,88,8.4,1.6,-1.8,eor
1580,2024-12-04T00:00:00Z,10,7.2,1.5,9,0.2,6,4.1,0,5.5,6.3,1013,2.3,88,6.7,-0.3,-2.7,eor
1580,2024-12-05T00:00:00Z,10,7.9,2.2,9,6.9,8,0.5,0,7.5,6.4,1008.3,1.7,92,5.1,-0.4,-1.8,eor
1580,2024-12-06T00:00:00Z,10,18.9,5.7,9,0,6,5,0,6.1,7.5,997.9,7.8,71,10,4.7,0.9,eor
1580,2024-12-07T00:00:00Z,10,6.3,1.9,9,6.9,6,0,0,7.3,7.9,991.1,5.2,89,6.8,3,0.2,eor
1580,2024-12-08T00:00:00Z,10,10.4,2,9,0.3,6,0.9,0,7.5,7.6,994.1,5.7,83,7.6,4.4,0.3,eor
1580,2024-12-09T00:00:00Z,10,9.9,2.7,9,0.5,6,0,0,8,6.4,1007.6,5.1,73,6.3,4.4,2.5,eor
1580,2024-12-10T00:00:00Z,10,6.7,2.1,9,0.1,6,0,0,7.8,6.8,1012.9,5.2,77,6,4,3.4,eor
1580,2024-12-11T00:00:00Z,10,5.5,1.8,9,0,0,0,0,8,6.1,1016.7,3,80,4,2.1,1.9,eor
1580,2024-12-12T00:00:00Z,10,5.9,1.5,9,0,0,0,0,8,5.5,1017.7,2.2,77,2.9,1.5,1.3,eor
1580,2024-12-13T00:00:00Z,10,6.3,2.3,9,0,0,0,0,8,5.6,1014.8,1.4,82,1.9,0.8,0.8,eor
1580,2024-12-14T00:00:00Z,10,7.8,2.4,9,0.2,6,0,0,7.8,5.6,1008.6,1.6,81,3.7,-0.4,-0.5,eor
1580,2024-12-15T00:00:00Z,10,9.5,3.5,9,0,6,0,0,7.6,7.2,1015.2,5.3,80,8.1,1.5,-1.9,eor
1580,2024-12-16T00:00:00Z,10,12.2,3.8,9,0,6,0.3,0,7.7,9.3,1019.1,9.5,78,11.5,7.9,7.2,eor
1580,2024-12-17T00:00:00Z,10,5.4,2.1,9,0,6,0,0,7.8,8.7,1016.1,7.6,83,8.7,6,5.7,eor
1580,2024-12-18T00:00:00Z,10,12.1,2.1,9,1.7,6,3,0,7.6,8.8,1005.6,8.5,79,12.6,4.6,3.2,eor
1580,2024-12-19T00:00:00Z,10,15.7,4.5,9,5.5,6,0.2,0,7.1,10,991.8,9.2,83,12.4,4,2,eor
1580,2024-12-20T00:00:00Z,10,11.1,4.1,9,0,6,4.9,0,5.6,6.1,1006.9,4.6,73,7.1,1.6,-1.4,eor
1580,2024-12-21T00:00:00Z,10,12.6,3.8,9,5.4,6,0,0,7.8,8,1003.5,6.2,85,8.6,4.4,3.8,eor
1580,2024-12-22T00:00:00Z,10,15.1,3.5,9,2.8,8,0.9,0,6.3,7.1,990.1,4.7,83,8.1,-0.3,-2.4,eor
1580,2024-12-23T00:00:00Z,10,10.6,2.2,9,0.7,6,1.3,0,6.9,6.6,1000.5,3.7,83,7.6,-0.3,-2.6,eor
1580,2024-12-24T00:00:00Z,10,4.7,1.5,9,0.9,6,0.1,0,6.8,6.8,1014.9,3.7,86,6.1,0.6,-1.9,eor
1580,2024-12-25T00:00:00Z,10,3,1.1,9,0,6,0,0,7.4,8.1,1022.2,4.7,95,5.9,3.8,2.4,eor
1580,2024-12-26T00:00:00Z,10,5.1,1.2,9,0,4,5.1,0,3,6.7,1023.4,3.2,87,7.2,-0.2,-2.6,eor
1580,2024-12-27T00:00:00Z,10,2.8,1,9,0.1,4,4.7,0,4.8,5.6,1020.9,0.4,89,5.5,-2,-4.2,eor
